,X1,date,lat,long,ws,air_temp,lag7R0,area,,month
42855,189,7/7/2020,-31.940278,115.966944,3.346527778,13.405,0.63558925,Western Australia,,7
1987,190,7/8/2020,-35.306944,149.195,0.721805556,4.107361111,0.999438795,Australian Capital Territory,,7
28933,190,7/8/2020,-35.306944,149.195,0.721805556,4.107361111,1.714656689,New South Wales,,7
33424,190,7/8/2020,-35.306944,149.195,0.721805556,4.107361111,0.869076799,Queensland,,7
42407,190,7/8/2020,-35.306944,149.195,0.721805556,4.107361111,2.637732778,Victoria,,7
42856,190,7/8/2020,-31.940278,115.966944,2.161944444,10.20590278,0.641188385,Western Australia,,7
1988,191,7/9/2020,-35.306944,149.195,1.313293651,5.409365079,0.999623043,Australian Capital Territory,,7
28934,191,7/9/2020,-35.306944,149.195,1.313293651,5.409365079,0.179371134,New South Wales,,7
33425,191,7/9/2020,-35.306944,149.195,1.313293651,5.409365079,0.876595362,Queensland,,7
42408,191,7/9/2020,-35.306944,149.195,1.313293651,5.409365079,2.00613634,Victoria,,7
42857,191,7/9/2020,-31.940278,115.966944,2.202777778,10.36527778,0.636958882,Western Australia,,7
1989,192,7/10/2020,-35.306944,149.195,1.433333333,6.093055556,0.999747952,Australian Capital Territory,,7
28935,192,7/10/2020,-35.306944,149.195,1.433333333,6.093055556,32.1680391,New South Wales,,7
33426,192,7/10/2020,-35.306944,149.195,1.433333333,6.093055556,0.88910513,Queensland,,7
42409,192,7/10/2020,-35.306944,149.195,1.433333333,6.093055556,0.02589497,Victoria,,7
42858,192,7/10/2020,-31.940278,115.966944,4.18125,10.23333333,0.633327713,Western Australia,,7
1990,193,7/11/2020,-35.306944,149.195,1.073492063,5.258602844,0.999832176,Australian Capital Territory,,7
28936,193,7/11/2020,-35.306944,149.195,1.073492063,5.258602844,2.246829287,New South Wales,,7
33427,193,7/11/2020,-35.306944,149.195,1.073492063,5.258602844,0.904351265,Queensland,,7
42410,193,7/11/2020,-35.306944,149.195,1.073492063,5.258602844,3.818465317,Victoria,,7
42859,193,7/11/2020,-31.940278,115.966944,4.854166667,11.93472222,1.277689347,Western Australia,,7
1991,194,7/12/2020,-35.306944,149.195,2.218948413,6.93671627,0.999888689,Australian Capital Territory,,7
28937,194,7/12/2020,-35.306944,149.195,2.218948413,6.93671627,1.203524047,New South Wales,,7
33428,194,7/12/2020,-35.306944,149.195,2.218948413,6.93671627,0.920371545,Queensland,,7
42411,194,7/12/2020,-35.306944,149.195,2.218948413,6.93671627,2.5655906,Victoria,,7
42860,194,7/12/2020,-31.940278,115.966944,4.5,14.47152778,4.587127603,Western Australia,,7
1992,195,7/13/2020,-35.306944,149.195,4.360208333,7.598125,0.999926437,Australian Capital Territory,,7
28938,195,7/13/2020,-35.306944,149.195,4.360208333,7.598125,0.331403342,New South Wales,,7
33429,195,7/13/2020,-35.306944,149.195,4.360208333,7.598125,1.871432438,Queensland,,7
42412,195,7/13/2020,-35.306944,149.195,4.360208333,7.598125,3.156386292,Victoria,,7
42861,195,7/13/2020,-31.940278,115.966944,5.528799603,15.77953373,2.699180769,Western Australia,,7
1993,196,7/14/2020,-35.306944,149.195,7.787847222,8.910763889,3.999806186,Australian Capital Territory,,7
28939,196,7/14/2020,-35.306944,149.195,7.787847222,8.910763889,0.363455789,New South Wales,,7
33430,196,7/14/2020,-35.306944,149.195,7.787847222,8.910763889,0.94886837,Queensland,,7
42413,196,7/14/2020,-35.306944,149.195,7.787847222,8.910763889,2.077065129,Victoria,,7
42862,196,7/14/2020,-31.940278,115.966944,4.472222222,12.72326389,2.642050484,Western Australia,,7
1994,197,7/15/2020,-35.306944,149.195,4.329166667,7.334027778,1.995904833,Australian Capital Territory,,7
28940,197,7/15/2020,-35.306944,149.195,4.329166667,7.334027778,0.512774932,New South Wales,,7
33431,197,7/15/2020,-35.306944,149.195,4.329166667,7.334027778,0.950086489,Queensland,,7
42414,197,7/15/2020,-35.306944,149.195,4.329166667,7.334027778,2.423479099,Victoria,,7
42863,197,7/15/2020,-31.940278,115.966944,4.740277778,14.51527778,0.588933065,Western Australia,,7
1995,198,7/16/2020,-35.306944,149.195,4,6.894444444,1.928240746,Australian Capital Territory,,7
28941,198,7/16/2020,-35.306944,149.195,4,6.894444444,0.501229538,New South Wales,,7
33432,198,7/16/2020,-35.306944,149.195,4,6.894444444,0.932192699,Queensland,,7
42415,198,7/16/2020,-35.306944,149.195,4,6.894444444,4.035031682,Victoria,,7
42864,198,7/16/2020,-31.940278,115.966944,3.742410714,15.00595238,2.004575086,Western Australia,,7
28942,199,7/17/2020,-35.306944,149.195,1.821481481,5.853935185,0.265354534,New South Wales,,7
33433,199,7/17/2020,-35.306944,149.195,1.821481481,5.853935185,2.72750517,Queensland,,7
42416,199,7/17/2020,-35.306944,149.195,1.821481481,5.853935185,1.932709965,Victoria,,7
42865,199,7/17/2020,-31.940278,115.966944,3.715138889,9.6475,3.468329196,Western Australia,,7
28943,200,7/18/2020,-35.306944,149.195,3.6125,8.425694444,0.173562332,New South Wales,,7
33434,200,7/18/2020,-35.306944,149.195,3.6125,8.425694444,0.891766392,Queensland,,7
42417,200,7/18/2020,-35.306944,149.195,3.6125,8.425694444,2.471324731,Victoria,,7
42866,200,7/18/2020,-31.940278,115.966944,1.953402778,10.34291667,0.78231866,Western Australia,,7
28944,201,7/19/2020,-35.306944,149.195,7.559930556,8.630416667,0.562956406,New South Wales,,7
33435,201,7/19/2020,-35.306944,149.195,7.559930556,8.630416667,1.735688187,Queensland,,7
42418,201,7/19/2020,-35.306944,149.195,7.559930556,8.630416667,1.50949473,Victoria,,7
42867,201,7/19/2020,-31.940278,115.966944,3.077083333,10.70277778,0.357514417,Western Australia,,7
28945,202,7/20/2020,-35.306944,149.195,3.688888889,4.527777778,0.581663738,New South Wales,,7
33436,202,7/20/2020,-35.306944,149.195,3.688888889,4.527777778,0.826075141,Queensland,,7
42419,202,7/20/2020,-35.306944,149.195,3.688888889,4.527777778,2.018716846,Victoria,,7
42868,202,7/20/2020,-31.940278,115.966944,4.7625,12.80277778,0.652053687,Western Australia,,7
28946,203,7/21/2020,-35.306944,149.195,1.741666667,3.833333333,0.606855112,New South Wales,,7
33437,203,7/21/2020,-35.306944,149.195,1.741666667,3.833333333,0.780584206,Queensland,,7
42420,203,7/21/2020,-35.306944,149.195,1.741666667,3.833333333,1.57201793,Victoria,,7
42869,203,7/21/2020,-31.940278,115.966944,4.219444444,14.82083333,0.305363088,Western Australia,,7
28947,204,7/22/2020,-35.306944,149.195,2.180729167,4.655644841,0.576529737,New South Wales,,7
33438,204,7/22/2020,-35.306944,149.195,2.180729167,4.655644841,0.741576683,Queensland,,7
42421,204,7/22/2020,-35.306944,149.195,2.180729167,4.655644841,1.930580991,Victoria,,7
42870,204,7/22/2020,-31.940278,115.966944,5.080208333,17.85208333,3.285391312,Western Australia,,7
28948,205,7/23/2020,-35.306944,149.195,1.0275,3.979722222,0.522632325,New South Wales,,7
33439,205,7/23/2020,-35.306944,149.195,1.0275,3.979722222,0.718506806,Queensland,,7
42422,205,7/23/2020,-35.306944,149.195,1.0275,3.979722222,2.45172007,Victoria,,7
42871,205,7/23/2020,-31.940278,115.966944,3.812708333,11.31652778,0.303710323,Western Australia,,7
28949,206,7/24/2020,-35.306944,149.195,1.859722222,3.936111111,1.011517145,New South Wales,,7
33440,206,7/24/2020,-35.306944,149.195,1.859722222,3.936111111,0.713381191,Queensland,,7
42423,206,7/24/2020,-35.306944,149.195,1.859722222,3.936111111,1.037722093,Victoria,,7
42872,206,7/24/2020,-31.940278,115.966944,3.950694444,12.56527778,1.85599865,Western Australia,,7
28950,207,7/25/2020,-35.306944,149.195,2.394791667,10.35418651,1.28923383,New South Wales,,7
33441,207,7/25/2020,-35.306944,149.195,2.394791667,10.35418651,0.723496812,Queensland,,7
42424,207,7/25/2020,-35.306944,149.195,2.394791667,10.35418651,1.750047517,Victoria,,7
42873,207,7/25/2020,-31.940278,115.966944,4.407222222,17.14770833,0.303842062,Western Australia,,7
28951,208,7/26/2020,-35.306944,149.195,4.763293651,10.64492063,1.509085782,New South Wales,,7
33442,208,7/26/2020,-35.306944,149.195,4.763293651,10.64492063,1.489757902,Queensland,,7
42425,208,7/26/2020,-35.306944,149.195,4.763293651,10.64492063,1.159548753,Victoria,,7
42874,208,7/26/2020,-31.940278,115.966944,3.503819444,16.94826389,0.292726651,Western Australia,,7
28952,209,7/27/2020,-35.306944,149.195,9.310144928,10.7057971,0.892630769,New South Wales,,7
33443,209,7/27/2020,-35.306944,149.195,9.310144928,10.7057971,0.773139045,Queensland,,7
42426,209,7/27/2020,-35.306944,149.195,9.310144928,10.7057971,1.521950096,Victoria,,7
42875,209,7/27/2020,-31.940278,115.966944,5.603871636,17.23257246,0.282041266,Western Australia,,7
28953,210,7/28/2020,-35.306944,149.195,3.677430556,8.80625,1.193690896,New South Wales,,7
33444,210,7/28/2020,-35.306944,149.195,3.677430556,8.80625,1.596087847,Queensland,,7
42427,210,7/28/2020,-35.306944,149.195,3.677430556,8.80625,1.860031397,Victoria,,7
42876,210,7/28/2020,-31.940278,115.966944,2.647222222,14.91666667,0.279120296,Western Australia,,7
28954,211,7/29/2020,-35.306944,149.195,2.40108631,8.338343254,1.460530118,New South Wales,,7
33445,211,7/29/2020,-35.306944,149.195,2.40108631,8.338343254,1.618789281,Queensland,,7
42428,211,7/29/2020,-35.306944,149.195,2.40108631,8.338343254,1.5222157,Victoria,,7
42877,211,7/29/2020,-31.940278,115.966944,2.075,13.02222222,0.287041203,Western Australia,,7
28955,212,7/30/2020,-35.306944,149.195,1.904722222,4.607222222,0.568136814,New South Wales,,7
33446,212,7/30/2020,-35.306944,149.195,1.904722222,4.607222222,2.419225112,Queensland,,7
42429,212,7/30/2020,-35.306944,149.195,1.904722222,4.607222222,1.055003335,Victoria,,7
42878,212,7/30/2020,-31.940278,115.966944,2.724305556,13.79861111,1.224639056,Western Australia,,7
28956,213,7/31/2020,-35.306944,149.195,1.507951389,4.998249008,1.035104346,New South Wales,,7
33447,213,7/31/2020,-35.306944,149.195,1.507951389,4.998249008,0.785003402,Queensland,,7
42430,213,7/31/2020,-35.306944,149.195,1.507951389,4.998249008,1.210416536,Victoria,,7
42879,213,7/31/2020,-31.940278,115.966944,3.501388889,12.81805556,1.007917087,Western Australia,,7
28957,214,8/1/2020,-35.306944,149.195,1.741154101,4.432719907,1.010478399,New South Wales,,8
33448,214,8/1/2020,-35.306944,149.195,1.741154101,4.432719907,0.742806956,Queensland,,8
42431,214,8/1/2020,-35.306944,149.195,1.741154101,4.432719907,1.479667086,Victoria,,8
42880,214,8/1/2020,-31.940278,115.966944,2.0375,11.3125,1.114371077,Western Australia,,8
28958,215,8/2/2020,-35.306944,149.195,1.114568707,2.466756207,1.199895447,New South Wales,,8
33449,215,8/2/2020,-35.306944,149.195,1.114568707,2.466756207,0.69152472,Queensland,,8
42432,215,8/2/2020,-35.306944,149.195,1.114568707,2.466756207,1.67142009,Victoria,,8
42881,215,8/2/2020,-31.940278,115.966944,3.264375,11.78493056,0.400799218,Western Australia,,8
28959,216,8/3/2020,-35.306944,149.195,3.759126984,7.133730159,0.999532181,New South Wales,,8
33450,216,8/3/2020,-35.306944,149.195,3.759126984,7.133730159,0.653997638,Queensland,,8
42433,216,8/3/2020,-35.306944,149.195,3.759126984,7.133730159,1.108252615,Victoria,,8
42882,216,8/3/2020,-31.940278,115.966944,4.215104167,9.107083333,0.832887561,Western Australia,,8
28960,217,8/4/2020,-35.306944,149.195,6.622430556,4.962916667,1.334887894,New South Wales,,8
33451,217,8/4/2020,-35.306944,149.195,6.622430556,4.962916667,1.914196529,Queensland,,8
42434,217,8/4/2020,-35.306944,149.195,6.622430556,4.962916667,0.772963198,Victoria,,8
42883,217,8/4/2020,-31.940278,115.966944,4.014583333,11.75277778,1.266206583,Western Australia,,8
28961,218,8/5/2020,-35.306944,149.195,5.364583333,3.872361111,1.265486225,New South Wales,,8
33452,218,8/5/2020,-35.306944,149.195,5.364583333,3.872361111,3.206094995,Queensland,,8
42435,218,8/5/2020,-35.306944,149.195,5.364583333,3.872361111,2.015524527,Victoria,,8
42884,218,8/5/2020,-31.940278,115.966944,4.471527778,13.59861111,0.426821111,Western Australia,,8
28962,219,8/6/2020,-35.306944,149.195,2.371875,5.023472222,1.387346068,New South Wales,,8
33453,219,8/6/2020,-35.306944,149.195,2.371875,5.023472222,1.29842319,Queensland,,8
42436,219,8/6/2020,-35.306944,149.195,2.371875,5.023472222,1.626752227,Victoria,,8
42885,219,8/6/2020,-31.940278,115.966944,4.267361111,11.79861111,2.159812159,Western Australia,,8
28963,220,8/7/2020,-35.306944,149.195,3.519131944,7.585208333,1.168823403,New South Wales,,8
33454,220,8/7/2020,-35.306944,149.195,3.519131944,7.585208333,1.264015473,Queensland,,8
42437,220,8/7/2020,-35.306944,149.195,3.519131944,7.585208333,0.96786205,Victoria,,8
42886,220,8/7/2020,-31.940278,115.966944,5.846875,12.70069444,0.873651857,Western Australia,,8
28964,221,8/8/2020,-35.306944,149.195,3.822255291,8.67150463,0.7590664,New South Wales,,8
33455,221,8/8/2020,-35.306944,149.195,3.822255291,8.67150463,1.167337513,Queensland,,8
42438,221,8/8/2020,-35.306944,149.195,3.822255291,8.67150463,1.643416096,Victoria,,8
42887,221,8/8/2020,-31.940278,115.966944,8.950069444,18.43,0.438561823,Western Australia,,8
28965,222,8/9/2020,-35.306944,149.195,5.610763889,8.366527778,0.858282609,New South Wales,,8
33456,222,8/9/2020,-35.306944,149.195,5.610763889,8.366527778,0.532709337,Queensland,,8
42439,222,8/9/2020,-35.306944,149.195,5.610763889,8.366527778,0.952869602,Victoria,,8
42888,222,8/9/2020,-31.940278,115.966944,6.908819444,13.03197917,12.51464209,Western Australia,,8
28966,223,8/10/2020,-35.306944,149.195,3.154166667,4.270555556,0.77649757,New South Wales,,8
33457,223,8/10/2020,-35.306944,149.195,3.154166667,4.270555556,0.495223433,Queensland,,8
42440,223,8/10/2020,-35.306944,149.195,3.154166667,4.270555556,0.95422029,Victoria,,8
42889,223,8/10/2020,-31.940278,115.966944,6.016190476,15.25439484,0.420672313,Western Australia,,8
28967,224,8/11/2020,-35.306944,149.195,1.605,4.387361111,0.708691586,New South Wales,,8
33458,224,8/11/2020,-35.306944,149.195,1.605,4.387361111,1.899660316,Queensland,,8
42441,224,8/11/2020,-35.306944,149.195,1.605,4.387361111,1.611219383,Victoria,,8
42890,224,8/11/2020,-31.940278,115.966944,4.204861111,14.213125,0.743225186,Western Australia,,8
28968,225,8/12/2020,-35.306944,149.195,2.22616342,8.176147186,0.771214605,New South Wales,,8
33459,225,8/12/2020,-35.306944,149.195,2.22616342,8.176147186,0.47206606,Queensland,,8
42442,225,8/12/2020,-35.306944,149.195,2.22616342,8.176147186,0.972351327,Victoria,,8
42891,225,8/12/2020,-31.940278,115.966944,4.112878788,12.5,0.28807743,Western Australia,,8
28969,226,8/13/2020,-35.306944,149.195,2.732138348,8.623858676,0.664537373,New South Wales,,8
33460,226,8/13/2020,-35.306944,149.195,2.732138348,8.623858676,0.477872673,Queensland,,8
42443,226,8/13/2020,-35.306944,149.195,2.732138348,8.623858676,0.87399767,Victoria,,8
42892,226,8/13/2020,-31.940278,115.966944,2.676041667,11.25916667,0.230439109,Western Australia,,8
28970,227,8/14/2020,-35.306944,149.195,1.753819444,9.976736111,0.621464648,New South Wales,,8
33461,227,8/14/2020,-35.306944,149.195,1.753819444,9.976736111,0.964427805,Queensland,,8
42444,227,8/14/2020,-35.306944,149.195,1.753819444,9.976736111,0.89471644,Victoria,,8
42893,227,8/14/2020,-31.940278,115.966944,3.105952381,13.2006746,0.20223595,Western Australia,,8
28971,228,8/15/2020,-35.306944,149.195,3.401388889,9.056944444,0.707790672,New South Wales,,8
33462,228,8/15/2020,-35.306944,149.195,3.401388889,9.056944444,0.489291607,Queensland,,8
42445,228,8/15/2020,-35.306944,149.195,3.401388889,9.056944444,0.795869438,Victoria,,8
42894,228,8/15/2020,-31.940278,115.966944,7.118482143,16.33369048,0.193771303,Western Australia,,8
28972,229,8/16/2020,-35.306944,149.195,6.005555556,9.559027778,1.00467802,New South Wales,,8
33463,229,8/16/2020,-35.306944,149.195,6.005555556,9.559027778,1.00398811,Queensland,,8
42446,229,8/16/2020,-35.306944,149.195,6.005555556,9.559027778,0.627206613,Victoria,,8
42895,229,8/16/2020,-31.940278,115.966944,5.531666667,12.76043651,0.199009959,Western Australia,,8
28973,230,8/17/2020,-35.306944,149.195,5.954444444,8.849444444,1.609895897,New South Wales,,8
33464,230,8/17/2020,-35.306944,149.195,5.954444444,8.849444444,0.518960305,Queensland,,8
42447,230,8/17/2020,-35.306944,149.195,5.954444444,8.849444444,0.62172793,Victoria,,8
42896,230,8/17/2020,-31.940278,115.966944,6.556180556,14.45840278,0.215256596,Western Australia,,8
28974,231,8/18/2020,-35.306944,149.195,5.722361111,8.895833333,1.385791928,New South Wales,,8
33465,231,8/18/2020,-35.306944,149.195,5.722361111,8.895833333,0.538889426,Queensland,,8
42448,231,8/18/2020,-35.306944,149.195,5.722361111,8.895833333,0.848615081,Victoria,,8
42897,231,8/18/2020,-31.940278,115.966944,3.460069444,10.42638889,0.241647255,Western Australia,,8
28975,232,8/19/2020,-35.306944,149.195,7.756006944,6.752291667,0.969750831,New South Wales,,8
33466,232,8/19/2020,-35.306944,149.195,7.756006944,6.752291667,0.559617425,Queensland,,8
42449,232,8/19/2020,-35.306944,149.195,7.756006944,6.752291667,0.481129611,Victoria,,8
42898,232,8/19/2020,-31.940278,115.966944,2.291666667,11.49444444,0.83449319,Western Australia,,8
28976,233,8/20/2020,-35.306944,149.195,6.919791667,7.235833333,0.739750339,New South Wales,,8
33467,233,8/20/2020,-35.306944,149.195,6.919791667,7.235833333,1.75092922,Queensland,,8
42450,233,8/20/2020,-35.306944,149.195,6.919791667,7.235833333,0.853089525,Victoria,,8
42899,233,8/20/2020,-31.940278,115.966944,2.2625,11.56111111,0.649648202,Western Australia,,8
28977,234,8/21/2020,-35.306944,149.195,7.32672619,5.33546131,0.718759179,New South Wales,,8
33468,234,8/21/2020,-35.306944,149.195,7.32672619,5.33546131,0.612899873,Queensland,,8
42451,234,8/21/2020,-35.306944,149.195,7.32672619,5.33546131,0.679814117,Victoria,,8
42900,234,8/21/2020,-31.940278,115.966944,3.594444444,14.325,0.756416825,Western Australia,,8
28978,235,8/22/2020,-35.306944,149.195,6.180648148,4.653657407,0.419792562,New South Wales,,8
33469,235,8/22/2020,-35.306944,149.195,6.180648148,4.653657407,0.639145348,Queensland,,8
42452,235,8/22/2020,-35.306944,149.195,6.180648148,4.653657407,0.621510248,Victoria,,8
42901,235,8/22/2020,-31.940278,115.966944,2.649027778,15.30472222,0.428765924,Western Australia,,8
28979,236,8/23/2020,-35.306944,149.195,5.543055556,5.540277778,0.55421164,New South Wales,,8
33470,236,8/23/2020,-35.306944,149.195,5.543055556,5.540277778,0.651563956,Queensland,,8
42453,236,8/23/2020,-35.306944,149.195,5.543055556,5.540277778,0.691677551,Victoria,,8
42902,236,8/23/2020,-31.940278,115.966944,3.184027778,12.23611111,0.468682384,Western Australia,,8
28980,237,8/24/2020,-35.306944,149.195,3.693055556,3.843055556,0.210617123,New South Wales,,8
33471,237,8/24/2020,-35.306944,149.195,3.693055556,3.843055556,0.658161124,Queensland,,8
42454,237,8/24/2020,-35.306944,149.195,3.693055556,3.843055556,0.579931272,Victoria,,8
42903,237,8/24/2020,-31.940278,115.966944,2.541666667,13.89722222,0.995991553,Western Australia,,8
28981,238,8/25/2020,-35.306944,149.195,1.876488095,4.042400794,0.583146285,New South Wales,,8
33472,238,8/25/2020,-35.306944,149.195,1.876488095,4.042400794,1.337573222,Queensland,,8
42455,238,8/25/2020,-35.306944,149.195,1.876488095,4.042400794,0.597284138,Victoria,,8
42904,238,8/25/2020,-31.940278,115.966944,2.65,13.25277778,0.523911898,Western Australia,,8
28982,239,8/26/2020,-35.306944,149.195,3.236215278,5.056488095,0.464315501,New South Wales,,8
33473,239,8/26/2020,-35.306944,149.195,3.236215278,5.056488095,1.374088732,Queensland,,8
42456,239,8/26/2020,-35.306944,149.195,3.236215278,5.056488095,0.711858942,Victoria,,8
42905,239,8/26/2020,-31.940278,115.966944,2.759722222,13.46944444,2.748481546,Western Australia,,8
28983,240,8/27/2020,-35.306944,149.195,5.931111111,8.762083333,0.167421792,New South Wales,,8
33474,240,8/27/2020,-35.306944,149.195,5.931111111,8.762083333,1.414571808,Queensland,,8
42457,240,8/27/2020,-35.306944,149.195,5.931111111,8.762083333,0.534023299,Victoria,,8
42906,240,8/27/2020,-31.940278,115.966944,3.597916667,18.18194444,0.573329871,Western Australia,,8
28984,241,8/28/2020,-35.306944,149.195,2.664236111,5.413541667,0.914192857,New South Wales,,8
33475,241,8/28/2020,-35.306944,149.195,2.664236111,5.413541667,7.163713885,Queensland,,8
42458,241,8/28/2020,-35.306944,149.195,2.664236111,5.413541667,0.588756719,Victoria,,8
42907,241,8/28/2020,-31.940278,115.966944,5.789583333,16.58371528,0.583357349,Western Australia,,8
28985,242,8/29/2020,-35.306944,149.195,1.793055556,7.595833333,0.502287327,New South Wales,,8
33476,242,8/29/2020,-35.306944,149.195,1.793055556,7.595833333,2.115246052,Queensland,,8
42459,242,8/29/2020,-35.306944,149.195,1.793055556,7.595833333,0.707783729,Victoria,,8
42908,242,8/29/2020,-31.940278,115.966944,4.106944444,11.61944444,1.139531446,Western Australia,,8
28986,243,8/30/2020,-35.306944,149.195,6.332986111,12.78166667,0.442298291,New South Wales,,8
33477,243,8/30/2020,-35.306944,149.195,6.332986111,12.78166667,1.283244199,Queensland,,8
42460,243,8/30/2020,-35.306944,149.195,6.332986111,12.78166667,0.368357744,Victoria,,8
42909,243,8/30/2020,-31.940278,115.966944,3.498611111,12.90555556,0.552110538,Western Australia,,8
28987,244,8/31/2020,-35.306944,149.195,3.106944444,9.05625,0.481809691,New South Wales,,8
33478,244,8/31/2020,-35.306944,149.195,3.106944444,9.05625,0.531583976,Queensland,,8
42461,244,8/31/2020,-35.306944,149.195,3.106944444,9.05625,0.525998615,Victoria,,8
42910,244,8/31/2020,-31.940278,115.966944,6.137278439,16.12940642,1.085324991,Western Australia,,8
28988,245,9/1/2020,-35.306944,149.195,1.877777778,6.880625,0.909290929,New South Wales,,9
33479,245,9/1/2020,-35.306944,149.195,1.877777778,6.880625,0.881983342,Queensland,,9
42462,245,9/1/2020,-35.306944,149.195,1.877777778,6.880625,0.598537874,Victoria,,9
42911,245,9/1/2020,-31.940278,115.966944,6.499603175,13.99118056,0.542220048,Western Australia,,9
28989,246,9/2/2020,-35.306944,149.195,4.121875,10.56423611,1.395376593,New South Wales,,9
33480,246,9/2/2020,-35.306944,149.195,4.121875,10.56423611,1.553239036,Queensland,,9
42463,246,9/2/2020,-35.306944,149.195,4.121875,10.56423611,0.470618012,Victoria,,9
42912,246,9/2/2020,-31.940278,115.966944,4.730972222,13.84159722,0.549455369,Western Australia,,9
28990,247,9/3/2020,-35.306944,149.195,5.791666667,13.99513889,2.087351459,New South Wales,,9
33481,247,9/3/2020,-35.306944,149.195,5.791666667,13.99513889,1.460038946,Queensland,,9
42464,247,9/3/2020,-35.306944,149.195,5.791666667,13.99513889,0.513294053,Victoria,,9
42913,247,9/3/2020,-31.940278,115.966944,3.534027778,16.09861111,1.684521344,Western Australia,,9
28991,248,9/4/2020,-35.306944,149.195,3.591666667,10.74166667,2.34062089,New South Wales,,9
33482,248,9/4/2020,-35.306944,149.195,3.591666667,10.74166667,1.786363582,Queensland,,9
42465,248,9/4/2020,-35.306944,149.195,3.591666667,10.74166667,0.414379761,Victoria,,9
42914,248,9/4/2020,-31.940278,115.966944,2.889583333,14.29305556,0.579621318,Western Australia,,9
28992,249,9/5/2020,-35.306944,149.195,3.493541667,8.066597222,1.250947506,New South Wales,,9
33483,249,9/5/2020,-35.306944,149.195,3.493541667,8.066597222,1.76332612,Queensland,,9
42466,249,9/5/2020,-35.306944,149.195,3.493541667,8.066597222,0.614063393,Victoria,,9
42915,249,9/5/2020,-31.940278,115.966944,4.604166667,17.45277778,0.597820342,Western Australia,,9
28993,250,9/6/2020,-35.306944,149.195,1.606944444,8.951388889,1.630639189,New South Wales,,9
33484,250,9/6/2020,-35.306944,149.195,1.606944444,8.951388889,0.687315663,Queensland,,9
42467,250,9/6/2020,-35.306944,149.195,1.606944444,8.951388889,0.386711155,Victoria,,9
42916,250,9/6/2020,-31.940278,115.966944,7.149292328,16.2155754,0.607606429,Western Australia,,9
28994,251,9/7/2020,-35.306944,149.195,2.281944444,11.259375,1.901765033,New South Wales,,9
33485,251,9/7/2020,-35.306944,149.195,2.281944444,11.259375,0.983617232,Queensland,,9
42468,251,9/7/2020,-35.306944,149.195,2.281944444,11.259375,0.373517065,Victoria,,9
42917,251,9/7/2020,-31.940278,115.966944,3.669097222,13.33159722,0.615640111,Western Australia,,9
28995,252,9/8/2020,-35.306944,149.195,4.424166667,16.00972222,2.116023149,New South Wales,,9
33486,252,9/8/2020,-35.306944,149.195,4.424166667,16.00972222,0.931966897,Queensland,,9
42469,252,9/8/2020,-35.306944,149.195,4.424166667,16.00972222,0.595396603,Victoria,,9
42918,252,9/8/2020,-31.940278,115.966944,3.527777778,14.23194444,0.629514502,Western Australia,,9
28996,253,9/9/2020,-35.306944,149.195,2.975416667,9.177291667,1.496061581,New South Wales,,9
33487,253,9/9/2020,-35.306944,149.195,2.975416667,9.177291667,0.896581366,Queensland,,9
42470,253,9/9/2020,-35.306944,149.195,2.975416667,9.177291667,0.838614108,Victoria,,9
42919,253,9/9/2020,-31.940278,115.966944,6.426041667,18.34354167,0.65192032,Western Australia,,9
28997,254,9/10/2020,-35.306944,149.195,3.275992063,9.351636905,0.959460959,New South Wales,,9
33488,254,9/10/2020,-35.306944,149.195,3.275992063,9.351636905,0.293409961,Queensland,,9
42471,254,9/10/2020,-35.306944,149.195,3.275992063,9.351636905,0.645707354,Victoria,,9
42920,254,9/10/2020,-31.940278,115.966944,4.013194444,13.22638889,0.682308536,Western Australia,,9
28998,255,9/11/2020,-35.306944,149.195,1.665277778,8.106180556,0.592569109,New South Wales,,9
33489,255,9/11/2020,-35.306944,149.195,1.665277778,8.106180556,0.58589769,Queensland,,9
42472,255,9/11/2020,-35.306944,149.195,1.665277778,8.106180556,0.567450075,Victoria,,9
42921,255,9/11/2020,-31.940278,115.966944,3.9125,13.17777778,0.718594881,Western Australia,,9
28999,256,9/12/2020,-35.306944,149.195,3.513888889,11.44583333,1.018798975,New South Wales,,9
33490,256,9/12/2020,-35.306944,149.195,3.513888889,11.44583333,0.892977909,Queensland,,9
42473,256,9/12/2020,-35.306944,149.195,3.513888889,11.44583333,0.558966249,Victoria,,9
42922,256,9/12/2020,-31.940278,115.966944,3.736111111,13.07916667,0.758094842,Western Australia,,9
29000,257,9/13/2020,-35.306944,149.195,4.630596892,10.47144511,0.445853375,New South Wales,,9
33491,257,9/13/2020,-35.306944,149.195,4.630596892,10.47144511,0.92678311,Queensland,,9
42474,257,9/13/2020,-35.306944,149.195,4.630596892,10.47144511,0.363847258,Victoria,,9
42923,257,9/13/2020,-31.940278,115.966944,5.330902778,17.64652778,1.596145181,Western Australia,,9
29001,258,9/14/2020,-35.306944,149.195,2.579305556,11.53211806,0.794925707,New South Wales,,9
33492,258,9/14/2020,-35.306944,149.195,2.579305556,11.53211806,0.64948765,Queensland,,9
42475,258,9/14/2020,-35.306944,149.195,2.579305556,11.53211806,0.434495873,Victoria,,9
42924,258,9/14/2020,-31.940278,115.966944,3.708333333,19.68055556,2.5069901,Western Australia,,9
29002,259,9/15/2020,-35.306944,149.195,1.919328704,11.25731376,0.894700346,New South Wales,,9
